Column1,X,GDate,Value,Index,Province,Province_Name,Province_Code,GAS,Waves,COVID_Status,Year,Month,Day,Real_Value,Date,Days,Status
28329,426,4/16/2019,-0.222,SO2_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,SO2,W1,0_NOCOVID,2019,4,16,-0.0000222,4/16/2019,34,0
28330,427,4/17/2019,-0.34,SO2_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,SO2,W1,0_NOCOVID,2019,4,17,-0.000034,4/17/2019,35,0
28331,428,4/18/2019,-0.067,SO2_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,SO2,W1,0_NOCOVID,2019,4,18,-0.0000067,4/18/2019,36,0
28332,429,4/19/2019,0.552,SO2_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,SO2,W1,0_NOCOVID,2019,4,19,0.0000552,4/19/2019,37,0
28394,491,3/14/2019,-5429.213,AEI_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,AEI,W1,0_NOCOVID,2019,3,14,-0.5429213,3/14/2019,1,0
28395,492,3/15/2019,-3648.267,AEI_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,AEI,W1,0_NOCOVID,2019,3,15,-0.3648267,3/15/2019,2,0
28396,493,3/16/2019,-10429.755,AEI_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,AEI,W1,0_NOCOVID,2019,3,16,-1.0429755,3/16/2019,3,0
28397,494,3/17/2019,-5692.975,AEI_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,AEI,W1,0_NOCOVID,2019,3,17,-0.5692975,3/17/2019,4,0
28398,495,3/18/2019,-6668.2355,AEI_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,AEI,W1,0_NOCOVID,2019,3,18,-0.66682355,3/18/2019,5,0
28399,496,3/19/2019,-6779.6075,AEI_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,AEI,W1,0_NOCOVID,2019,3,19,-0.67796075,3/19/2019,6,0
28400,497,3/20/2019,-7640.047,AEI_W1_NOCOVID_2019,27_E_Azar,East Azar,03_AE,AEI,W1,0_NOCOVID,2019,3,20,-0.7640047,3/20/2019,7,0
